"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Description"
"K11904",9.07738829095485,6.1151537442717,2.00053361856431,3.05676129984772,0.00223742372806981,0.00537551079606824,"vgrG; type VI secretion system secreted protein VgrG"
"K11907",5.99356584716163,6.0062545951033,2.02603530733758,2.9645359946842,0.00303139777351001,0.00704668514334671,"vasG, clpV; type VI secretion system protein VasG"
"K11927",109.983745125438,-2.3386170193214,0.470087029982463,-4.97485969653033,6.52949147574134e-07,2.45461607151399e-06,"rhlE; ATP-dependent RNA helicase RhlE [EC:3.6.4.13]"
"K11928",40.0995293152212,-3.29357284548286,1.12296630411279,-2.93292223766676,0.00335787983495771,0.00775354799022476,"putP; sodium/proline symporter"
"K11936",258.981975609402,12.0243935875678,0.923354006350984,13.0225173713029,9.11166765873141e-39,1.50197886723692e-37,"pgaC, icaA; poly-beta-1,6-N-acetyl-D-glucosamine synthase [EC:2.4.1.-]"
"K11996",102.739912034382,-2.02966995576577,0.5388275694397,-3.76682647822999,0.000165335830484685,0.000457564983233432,"MOCS3, UBA4; adenylyltransferase and sulfurtransferase [EC:2.7.7.80 2.8.1.11]"
"K12111",8.40468441786324,-2.94197855427297,0.840646490327529,-3.49966197221227,0.000465848489202111,0.00122865690421941,"ebgA; evolved beta-galactosidase subunit alpha [EC:3.2.1.23]"
"K12137",34.5412880117271,-4.28182294948785,1.10342793427156,-3.88047358282128,0.0001042532685885,0.000292895115880722,"hyfB; hydrogenase-4 component B [EC:1.-.-.-]"
"K12251",98.6552443721529,-2.5093366506558,0.442225324860161,-5.67433954952555,1.39224738425904e-08,5.99315609762907e-08,"aguB; N-carbamoylputrescine amidase [EC:3.5.1.53]"
"K12257",205.995805662185,-3.35584519501386,0.22656267390895,-14.8119950083326,1.22548371615238e-49,2.69347055920475e-48,"secDF; SecD/SecF fusion protein"
"K12267",112.245653695308,-2.93160593709195,0.382151517981186,-7.67131831002245,1.70237493560061e-14,1.10667691431689e-13,"msrAB; peptide methionine sulfoxide reductase msrA/msrB [EC:1.8.4.11 1.8.4.12]"
"K12268",280.161714635561,3.23155448118722,0.366222990638524,8.82400767781641,1.10434649455991e-18,8.49528766370715e-18,"asp1; accessory secretory protein Asp1"
"K12269",280.161714635561,3.23155448118722,0.366222990638524,8.82400767781641,1.10434649455991e-18,8.49528766370715e-18,"asp2; accessory secretory protein Asp2"
"K12270",276.042943313635,3.51856619819014,0.573327656264875,6.13709483528661,8.40442190765015e-10,4.04541930525825e-09,"asp3; accessory secretory protein Asp3"
"K12292",8.17159797137631,-5.57571795100344,1.28143391866272,-4.35115527207376,1.35422105900731e-05,4.19495471969899e-05,"comA; ATP-binding cassette, subfamily C, bacterial, competence factor transporting protein [EC:3.4.22.-]"
"K12296",256.001941008077,12.0075504405507,0.925864239851261,12.9690184842647,1.83363265840627e-38,2.85577241801359e-37,"comX1_2; competence protein ComX"
"K12308",398.697891839278,-3.12231638178733,0.266261851763774,-11.7264878956728,9.32480228135338e-32,1.23754724206843e-30,"bgaB, lacA; beta-galactosidase [EC:3.2.1.23]"
"K12340",202.824174410097,-2.48342036426322,0.432905575304982,-5.73663289624683,9.65772743920757e-09,4.21852784253084e-08,"tolC; outer membrane protein"
"K12343",353.471983544731,1.42690235709078,0.293481198933027,4.86198898695518,1.16212089982975e-06,4.20876217776178e-06,"SRD5A1; 3-oxo-5-alpha-steroid 4-dehydrogenase 1 [EC:1.3.1.22]"
"K12368",11.4025829228246,6.02671155857962,1.82963535852037,3.29394134766474,0.000987931107038336,0.0025130837836113,"dppA; dipeptide transport system substrate-binding protein"
"K12373",1140.49321073981,-1.25160361517467,0.284009908432273,-4.40690123131086,1.04859973660115e-05,3.28250437516289e-05,"HEXA_B; hexosaminidase [EC:3.2.1.52]"
"K12410",272.617621031228,-3.49755212031798,0.253297949517415,-13.8080554026653,2.27900895837337e-43,4.17048599695286e-42,"npdA; NAD-dependent deacetylase [EC:3.5.1.-]"
"K12452",17.3079919592534,-3.68132806679559,0.667842101293305,-5.51227312513922,3.5422865061858e-08,1.47886011524581e-07,"ascC, ddhC, rfbH; CDP-4-dehydro-6-deoxyglucose reductase, E1 [EC:1.17.1.1]"
"K12472",255.810228389982,12.0064693673199,0.92584777555805,12.9680814538687,1.85618332417831e-38,2.85577241801359e-37,"EPS15; epidermal growth factor receptor substrate 15"
"K12510",107.212205867012,-3.46436984502025,0.660919097372465,-5.2417457125889,1.59064479330028e-07,6.32300332188455e-07,"tadB; tight adherence protein B"
"K12524",98.0159769044676,-2.5972786294823,0.428114335013231,-6.06678734409122,1.30494155225706e-09,6.13248045690324e-09,"thrA; bifunctional aspartokinase / homoserine dehydrogenase 1 [EC:2.7.2.4 1.1.1.3]"
"K12527",25.6883793286049,-3.56585326683528,0.750440591442604,-4.75167962327369,2.01733835650969e-06,6.98335294411771e-06,"ygfK; putative selenate reductase [EC:1.97.1.9]"
"K12555",260.767693910195,5.59019270183493,0.373805103223769,14.9548324879035,1.44845723927938e-50,3.52050753869443e-49,"pbp2A; penicillin-binding protein 2A [EC:2.4.1.129 3.4.16.4]"
"K12556",256.325058336302,9.29381833261557,0.506017647006662,18.3665893622346,2.43223896026252e-75,1.71246112558144e-73,"pbp2X; penicillin-binding protein 2X"
"K12573",735.229299128145,1.18919638581867,0.0835996943549109,14.2248891577295,6.42060010911822e-46,1.28846245668005e-44,"rnr, vacB; ribonuclease R [EC:3.1.-.-]"
"K12574",650.069202518115,1.75767547822524,0.156847534726679,11.2062678019654,3.79875612101506e-29,4.62757563832744e-28,"rnj; ribonuclease J [EC:3.1.-.-]"
"K12700",4.45383264551391,-4.15610933212617,1.30907372991016,-3.17484740329438,0.00149915316563544,0.00369364309018365,"rihC; non-specific riboncleoside hydrolase [EC:3.2.-.-]"
"K12941",58.9913233564646,-4.33812942546671,0.626724911798224,-6.92190360363939,4.45614450063697e-12,2.61822125256661e-11,"abgB; aminobenzoyl-glutamate utilization protein B"
"K12942",89.4088199426309,-2.54084235820106,0.462114810652378,-5.4982924148527,3.83486629807804e-08,1.59779685077394e-07,"abgT; aminobenzoyl-glutamate transport protein"
"K12952",303.155015700437,2.23124676003225,0.249438115036354,8.94509148975513,3.71641770042078e-19,2.9238634711265e-18,"ctpE; cation-transporting P-type ATPase E [EC:3.6.3.-]"
"K12960",156.27789724437,-3.84875704166234,0.694764489059159,-5.53965711010112,3.03064450604721e-08,1.26780435832025e-07,"mtaD; 5-methylthioadenosine/S-adenosylhomocysteine deaminase [EC:3.5.4.31 3.5.4.28]"
"K12992",100.10418990435,-3.86154823438426,0.624343806276628,-6.18497083748329,6.21139515582601e-10,3.03912078649013e-09,"rfbN; rhamnosyltransferase [EC:2.4.1.-]"
"K12996",256.100858016791,10.4723139146963,0.739369719485673,14.1638393332921,1.53380145580642e-45,2.9634470918232e-44,"rgpA; rhamnosyltransferase [EC:2.4.1.-]"
"K12997",256.100858016791,10.4723139146963,0.739369719485673,14.1638393332921,1.53380145580642e-45,2.9634470918232e-44,"rgpB; rhamnosyltransferase [EC:2.4.1.-]"
"K13004",53.993828171528,-4.27824219212862,0.904371527124274,-4.73062459820313,2.23830096335897e-06,7.65889802454133e-06,"wbtD; galacturonosyltransferase [EC:2.4.1.-]"
"K13012",6.49013908126126,-4.1944483853804,1.38781129013784,-3.0223477897804,0.00250822188243954,0.00595380211408792,"wbqP; O-antigen biosynthesis protein WbqP"
"K13018",9.80982422453648,-3.5538195153385,0.952848629506327,-3.72967899127875,0.000191723871261471,0.000527780623737673,"wbpD, wlbB; UDP-2-acetamido-3-amino-2,3-dideoxy-glucuronate N-acetyltransferase [EC:2.3.1.201]"
"K13019",3.31467516558406,-4.27289082845718,1.31077941048182,-3.25980923585498,0.00111487171779022,0.00279491678678369,"wbpI, wlbD; UDP-GlcNAc3NAcA epimerase [EC:5.1.3.23]"
"K13038",201.951093745325,-3.01879945309093,0.351921321529459,-8.57805216225931,9.64931914092782e-18,7.05691403369968e-17,"coaBC, dfp; phosphopantothenoylcysteine decarboxylase / phosphopantothenate---cysteine ligase [EC:4.1.1.36 6.3.2.5]"
"K13043",98.8037108368167,-2.68641579632015,0.420618698736606,-6.38681971198433,1.69371119846801e-10,8.66462600792622e-10,"argF; N-succinyl-L-ornithine transcarbamylase [EC:2.1.3.11]"
"K13052",338.952922885061,1.47321274432174,0.27393330998263,5.37799782149587,7.53187276918988e-08,3.06438780442848e-07,"divIC, divA; cell division protein DivIC"
"K13252",276.581892036692,3.47762440720327,0.557705938184189,6.23558791309614,4.50084496814729e-10,2.22842789006959e-09,"ptcA; putrescine carbamoyltransferase [EC:2.1.3.6]"
"K13256",258.507447607298,8.15393814427819,0.35685589140795,22.849386378651,1.48206274256346e-115,2.367880243311e-113,"psiE; protein PsiE"
"K13280",39.4672972578259,-4.06360377838223,0.578336363994099,-7.02636740722686,2.1197982938113e-12,1.26882451188647e-11,"SEC11, sipW; signal peptidase I [EC:3.4.21.89]"
"K13292",385.718111675302,0.916579505216286,0.192206619472726,4.76871976485883,1.85400348757761e-06,6.45019303802125e-06,"lgt, umpA; phosphatidylglycerol:prolipoprotein diacylglycerol transferase [EC:2.-.-.-]"
"K13378",100.29781117281,-2.41097379782827,0.45984188759363,-5.24304954132166,1.5794410846884e-07,6.28448109750536e-07,"nuoCD; NADH-quinone oxidoreductase subunit C/D [EC:1.6.5.3]"
"K13479",25.9496633380261,-3.58150769822945,0.742028364994678,-4.82664527016449,1.3885212013914e-06,4.97663250265737e-06,"ygeT, xdhB; xanthine dehydrogenase FAD-binding subunit [EC:1.17.1.4]"
"K13530",256.268408650093,10.8844096099539,0.847280159297031,12.8462935081408,9.02310009460825e-38,1.35804194902184e-36,"adaA; AraC family transcriptional regulator, regulatory protein of adaptative response / methylphosphotriester-DNA alkyltransferase methyltransferase [EC:2.1.1.-]"
"K13542",101.927891205294,-4.23199527786949,0.47025722266779,-8.99932010371089,2.2711980252571e-19,1.81085539288253e-18,"cobA-hemD; uroporphyrinogen III methyltransferase / synthase [EC:2.1.1.107 4.2.1.75]"
"K13581",87.6993722442066,-2.58820211272081,0.457136818590094,-5.66176690974787,1.49822243454089e-08,6.43600412935144e-08,"ccrM; modification methylase [EC:2.1.1.72]"
"K13626",58.5839634892391,-4.06268841699032,0.549418662866888,-7.39452204952604,1.41917805517245e-13,8.90523510753224e-13,"fliW; flagellar assembly factor FliW"
"K13652",212.985794730311,-2.94839769831786,0.336343748946526,-8.76602495974025,1.85085005505687e-18,1.40299838115077e-17,"K13652; AraC family transcriptional regulator"
"K13653",160.699251522593,-3.45492532572116,0.546107763721889,-6.32645341310441,2.50859989940784e-10,1.26465096870633e-09,"K13653; AraC family transcriptional regulator"
"K13677",263.36526239887,4.96151425767533,0.570594438205437,8.69534283103017,3.45784140207353e-18,2.5927568924573e-17,"dgs, bgsA; 1,2-diacylglycerol-3-alpha-glucose alpha-1,2-glucosyltransferase [EC:2.4.1.208]"
"K13678",4.18471599440234,-4.61044369953177,1.43010654318879,-3.22384630815799,0.00126481262462416,0.00314236342266075,"cpoA; 1,2-diacylglycerol-3-alpha-glucose alpha-1,2-galactosyltransferase [EC:2.4.1.-]"
"K13694",95.7414300764751,-2.79641102685732,0.42320002574174,-6.60777612656348,3.90136055315523e-11,2.12123713845639e-10,"mepS, spr; murein DD-endopeptidase / murein LD-carboxypeptidase [EC:3.4.-.- 3.4.17.13]"
"K13727",257.460662839461,7.56774911461859,0.330420628099168,22.9033797258787,4.29948897969521e-116,7.14403088866157e-114,"pdc; phenolic acid decarboxylase [EC:4.1.1.-]"
"K13747",145.874777592187,-2.98542044899859,0.33850162684989,-8.81951580788853,1.14955719808189e-18,8.81044391297448e-18,"nspC; carboxynorspermidine decarboxylase [EC:4.1.1.96]"
"K13922",22.5202241674141,-3.68209866260632,0.882293789617639,-4.17332492411857,3.00186352774625e-05,8.95171650700496e-05,"pduP; propionaldehyde dehydrogenase [EC:1.2.1.87]"
"K13940",57.3050683187883,-4.20981713394493,0.755783578975331,-5.57013575189405,2.54540931464628e-08,1.07128979666065e-07,"sulD; dihydroneopterin aldolase / 2-amino-4-hydroxy-6-hydroxymethyldihydropteridine diphosphokinase [EC:4.1.2.25 2.7.6.3]"
"K13953",263.380872180972,5.5718972373293,0.372901380142425,14.9420129129079,1.75589995571213e-50,3.98579694864929e-49,"adhP; alcohol dehydrogenase, propanol-preferring [EC:1.1.1.1]"
"K13963",10.7266295596986,-5.96696064766764,1.31544819744228,-4.53606661156983,5.73130849529038e-06,1.84557019297955e-05,"SERPINB; serpin B"
"K13993",125.959514177381,-3.01015812480121,0.386183296439473,-7.79463574047408,6.45945424657662e-15,4.25238873855456e-14,"HSP20; HSP20 family protein"
"K14080",19.7361670541492,-4.5909993103595,0.7886033165699,-5.82168399992084,5.8257620340645e-09,2.59658964479656e-08,"mtaA; [methyl-Co(III) methanol-specific corrinoid protein]:coenzyme M methyltransferase [EC:2.1.1.246]"
"K14155",705.125466469504,-0.6735651321181,0.0918536597220153,-7.33302444515078,2.25015872967302e-13,1.40137321785034e-12,"patB, malY; cystathione beta-lyase [EC:4.4.1.8]"
"K14170",121.571549315964,-3.73856485323576,0.48089787409973,-7.7741347063232,7.59648682697735e-15,4.98511947539714e-14,"pheA; chorismate mutase / prephenate dehydratase [EC:5.4.99.5 4.2.1.51]"
"K14188",261.565629654189,5.35403605085067,0.361419809684083,14.8138975988356,1.19127643803797e-49,2.63221400192007e-48,"dltC; D-alanine--poly(phosphoribitol) ligase subunit 2 [EC:6.1.1.13]"
"K14260",262.20664653418,6.74648858563023,0.273029428098371,24.7097488084673,8.40245648322435e-135,3.87820047014599e-132,"alaA; alanine-synthesizing transaminase [EC:2.6.1.66 2.6.1.2]"
"K14415",187.421205335123,-2.6072171494303,0.425252919965828,-6.13098000512215,8.73393829876251e-10,4.18463433599302e-09,"RTCB, rtcB; tRNA-splicing ligase RtcB (3'-phosphate/5'-hydroxy nucleic acid ligase) [EC:6.5.1.8]"
"K14440",86.2638742037719,-2.73869012347673,0.454197680961159,-6.0297316306882,1.64232172062859e-09,7.61406744139639e-09,"SMARCAL1, HARP; SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily A-like protein 1 [EC:3.6.4.12]"
"K14441",217.128045229597,-3.11687298262587,0.338625276566342,-9.20449003166848,3.43297440772793e-20,2.82947930351227e-19,"rimO; ribosomal protein S12 methylthiotransferase [EC:2.8.4.4]"
"K14445",87.7113224463281,-2.70547782976559,0.448373997373755,-6.03397575598114,1.59974075684161e-09,7.46665517294388e-09,"SLC13A2_3_5; solute carrier family 13 (sodium-dependent dicarboxylate transporter), member 2/3/5"
"K14534",3.04277999533785,-4.15027553089838,1.43946463139404,-2.88320771513439,0.00393647773195046,0.00898962534278295,"abfD; 4-hydroxybutyryl-CoA dehydratase / vinylacetyl-CoA-Delta-isomerase [EC:4.2.1.120 5.3.3.3]"
"K14540",377.178256152223,0.930290668181709,0.201239045292365,4.62281396152599,3.78569215767866e-06,1.24708685352872e-05,"rbgA; ribosome biogenesis GTPase A"
"K14623",28.1384849363135,-4.73464981629585,1.10126066262967,-4.29929986329495,1.71338520558652e-05,5.23338392941648e-05,"dinD; DNA-damage-inducible protein D"
"K14652",407.579522247564,0.867783528996299,0.155068147003683,5.59614302333598,2.19172916204475e-08,9.27132682192859e-08,"ribBA; 3,4-dihydroxy 2-butanone 4-phosphate synthase / GTP cyclohydrolase II [EC:4.1.99.12 3.5.4.25]"
"K14654",22.6765171216852,-3.69280117392997,0.88060016130964,-4.19350499372836,2.74677027218805e-05,8.22052140538122e-05,"RIB7, arfC; 2,5-diamino-6-(ribosylamino)-4(3H)-pyrimidinone 5'-phosphate reductase [EC:1.1.1.302]"
"K14742",166.694557794751,-2.85645524241706,0.382963294773038,-7.45882250702363,8.72991129168342e-14,5.51125402821473e-13,"tsaB; tRNA threonylcarbamoyladenosine biosynthesis protein TsaB"
"K14761",116.709602538079,-4.21139278777526,0.400957220134531,-10.5033469315311,8.33706290355122e-26,8.90286871500046e-25,"ybcJ; ribosome-associated protein"
"K14982",256.124797655681,10.4665615703242,0.737626152496846,14.1895207143824,1.06383320258681e-45,2.10003030875621e-44,"ciaH; two-component system, OmpR family, sensor histidine kinase CiaH [EC:2.7.13.3]"
"K14983",256.124797655681,10.4665615703242,0.737626152496846,14.1895207143824,1.06383320258681e-45,2.10003030875621e-44,"ciaR; two-component system, OmpR family, response regulator CiaR"
"K15024",120.329004598012,-4.19764005796949,0.464371059346488,-9.03940926869314,1.57520744053841e-19,1.2727152650913e-18,"K15024; putative phosphotransacetylase [EC:2.3.1.8]"
"K15051",319.540407025077,1.82931666470217,0.25801705752186,7.08990592432899,1.34203197857911e-12,8.10290819624656e-12,"endA; DNA-entry nuclease"
"K15125",5.14927548767898,5.78216742542416,1.98315343906901,2.9156429913656,0.0035495641080555,0.00816891374230612,"fhaB; filamentous hemagglutinin"
"K15256",6.29146664171756,6.07795348514245,2.02696875367229,2.99854325535651,0.00271273645723681,0.00637370319194666,"cmoA; tRNA (cmo5U34)-methyltransferase [EC:2.1.1.-]"
"K15342",122.022697923527,-4.20344273154227,0.39603033873091,-10.6139412071618,2.56687963481338e-26,2.79863989580441e-25,"cas1; CRISP-associated protein Cas1"
"K15460",185.002368985861,-3.24347380468519,0.256571606862451,-12.6415929040193,1.24505733014236e-36,1.80207949456842e-35,"yfiC, trmX; tRNA1Val (adenine37-N6)-methyltransferase [EC:2.1.1.223]"
"K15524",12.089052070328,-3.05758112519548,0.927820653896844,-3.29544412743309,0.000982662419391152,0.00250121304543557,"mngB; mannosylglycerate hydrolase [EC:3.2.1.170]"
"K15531",257.226669064766,7.38779496420685,0.355610740119687,20.7749489279215,7.29416355434334e-96,8.18917713641682e-94,"rexA; oligosaccharide reducing-end xylanase [EC:3.2.1.156]"
"K15532",216.648446664539,-2.79683159101607,0.302096967961696,-9.25805912547487,2.08181864324307e-20,1.72612268343947e-19,"yteR, yesR; unsaturated rhamnogalacturonyl hydrolase [EC:3.2.1.172]"
"K15533",98.6344935954065,-4.31384011408931,0.497505769872825,-8.67093484200603,4.28586926338531e-18,3.20206851080981e-17,"K15533; 1,3-beta-galactosyl-N-acetylhexosamine phosphorylase [EC:2.4.1.211]"
"K15540",6.65477966425182,7.3256315099977,2.49257901408421,2.93897664571696,0.00329297886219678,0.00761638874920124,"ecpD; chaperone protein EcpD"
"K15580",909.610067556776,2.28819833704222,0.136756900195372,16.7318675238565,7.67922249260853e-63,3.15836536973226e-61,"oppA, mppA; oligopeptide transport system substrate-binding protein"
"K15581",373.112485643707,1.02655682136086,0.217714101073699,4.71516000249039,2.41520880405255e-06,8.20341567623409e-06,"oppB; oligopeptide transport system permease protein"
"K15582",377.190684343364,0.963292486068258,0.223251832993433,4.31482453313874,1.59729722857754e-05,4.8968064114473e-05,"oppC; oligopeptide transport system permease protein"
"K15633",221.44334313211,-3.25734666388823,0.291355439548078,-11.1799754586381,5.11041167759042e-29,6.20720763412591e-28,"gpmI; 2,3-bisphosphoglycerate-independent phosphoglycerate mutase [EC:5.4.2.12]"
"K15634",976.668548961931,1.77435667011763,0.113020688278134,15.6993971382575,1.52686143455787e-55,4.62962218916306e-54,"gpmB; probable phosphoglycerate mutase [EC:5.4.2.12]"
"K15635",192.98454099764,-3.42598271654344,0.209411473092517,-16.3600526081485,3.68809135655276e-60,1.43180668178693e-58,"apgM; 2,3-bisphosphoglycerate-independent phosphoglycerate mutase [EC:5.4.2.12]"
"K15669",14.8869840311088,-4.15411778025012,0.799555057728033,-5.19553686778521,2.04129874667774e-07,8.06808277231147e-07,"hddC; D-glycero-alpha-D-manno-heptose 1-phosphate guanylyltransferase [EC:2.7.7.71]"
"K15726",109.456506524173,-2.14020417880058,0.548622338448956,-3.90105183257993,9.57756395002405e-05,0.000270096406302783,"czcA; cobalt-zinc-cadmium resistance protein CzcA"
"K15727",107.149259813364,-2.21357645141591,0.525016224385376,-4.21620580203458,2.48447042085171e-05,7.4732006721347e-05,"czcB; membrane fusion protein, cobalt-zinc-cadmium efflux system"
"K15738",453.774801475467,0.450591608998962,0.125768850406338,3.58269641125903,0.000340065746664762,0.000913734224867673,"uup; ABC transport system ATP-binding/permease protein"
"K15770",359.963177919649,1.14963821508757,0.311903203454131,3.68588139639494,0.000227912480564156,0.000623681452083995,"cycB, ganO; arabinogalactan oligomer / maltooligosaccharide transport system substrate-binding protein"
"K15771",303.586180481009,2.24149558041182,0.19506188592621,11.4912022395793,1.46064852741941e-30,1.86693353320007e-29,"ganP; arabinogalactan oligomer / maltooligosaccharide transport system permease protein"
"K15772",303.586180481009,2.24149558041182,0.19506188592621,11.4912022395793,1.46064852741941e-30,1.86693353320007e-29,"ganQ; arabinogalactan oligomer / maltooligosaccharide transport system permease protein"
"K15873",19.8356209309864,-4.21103190989971,1.17852559556493,-3.57313572632349,0.000352731813892486,0.000939863986471704,"baiH; NAD+-dependent 7beta-hydroxy-3-oxo bile acid-CoA-ester 4-dehydrogenase"
"K15876",88.7056425791624,-2.78602801609751,0.449201554761563,-6.202178034705,5.56870288008743e-10,2.73432526759848e-09,"nrfH; cytochrome c nitrite reductase small subunit"
"K15898",16.8117589020379,-4.193821232824,1.05609093563388,-3.97107965925948,7.15476490427105e-05,0.000204830416349703,"pseI, neuB3; pseudaminic acid synthase [EC:2.5.1.97]"
"K15913",6.18864424572261,-4.12130848500336,1.44016115128177,-2.86169952670596,0.00421376180081081,0.00955978510134796,"pglD; UDP-N-acetylbacillosamine N-acetyltransferase [EC:2.3.1.203]"
"K15923",469.218414174161,-2.82798839492851,0.363680049644282,-7.77603390038742,7.48336609934279e-15,4.91865550263765e-14,"AXY8, FUC95A, afcA; alpha-L-fucosidase 2 [EC:3.2.1.51]"
"K15975",256.25620236581,8.87481631473037,0.448317517080935,19.7958276814961,3.23396193441692e-87,2.92040823381911e-85,"K15975; glyoxalase family protein"
"K15977",113.265544567107,-1.87547205076833,0.563226969483713,-3.32986904460115,0.000868868380331027,0.00222109492424313,"K15977; putative oxidoreductase"
"K15986",369.326584113306,1.06888294446769,0.201127513928719,5.31445411713542,1.06977532118737e-07,4.30605298857783e-07,"ppaC; manganese-dependent inorganic pyrophosphatase [EC:3.6.1.1]"
"K15987",138.254656914717,-2.95934812698558,0.332867036596972,-8.89048118804472,6.08448362369214e-19,4.75092950616864e-18,"hppA; K(+)-stimulated pyrophosphate-energized sodium pump [EC:3.6.1.1]"
"K16012",261.343014381939,5.56914206312542,0.369726384647151,15.0628743156655,2.84159105059491e-51,7.11082483383811e-50,"cydC; ATP-binding cassette, subfamily C, bacterial CydC"
"K16013",261.343014381939,5.56914206312542,0.369726384647151,15.0628743156655,2.84159105059491e-51,7.11082483383811e-50,"cydD; ATP-binding cassette, subfamily C, bacterial CydD"
"K16053",109.33131229191,-2.4645994945306,0.444125339242626,-5.54933321015531,2.86761176339862e-08,1.2032383096119e-07,"ybdG, mscM; miniconductance mechanosensitive channel"
"K16055",6.46544672218664,-4.18583704087001,1.32540092374543,-3.15816668441825,0.00158764750960501,0.0039024187898812,"TPS; trehalose 6-phosphate synthase/phosphatase [EC:2.4.1.15 3.1.3.12]"
"K16089",194.484923434079,-2.60127983959788,0.424256191772914,-6.1313892172733,8.71149872886116e-10,4.18353360921263e-09,"TC.FEV.OM2, cirA, cfrA, hmuR; outer membrane receptor for ferrienterochelin and colicins"
"K16137",261.900409352504,9.91554031868616,0.60426377418893,16.4092913429987,1.64109773320427e-60,6.4924952226005e-59,"nemR; TetR/AcrR family transcriptional regulator, transcriptional repressor for nem operon"
"K16139",19.8715179094909,-4.21382679150383,1.17879962823825,-3.57467604380019,0.000350661806866635,0.000939167727739525,"uidB, gusB; glucuronide carrier protein"
"K16169",260.769018414743,5.59020009031607,0.373812889361658,14.9545407593146,1.45481837340051e-50,3.52050753869443e-49,"pbuX; xanthine permease"
"K16209",264.278577387501,4.64488414873423,0.42929373005539,10.8198275994735,2.77298496654736e-27,3.15588480850349e-26,"lacS, galP, rafP; lactose/raffinose/galactose permease"
"K16210",256.066561176005,10.8861449592061,0.848224075301681,12.8340438289661,1.05699882528782e-37,1.57375380653965e-36,"togT, rhiT; oligogalacturonide transporter"
"K16212",89.021341789816,-2.79203017484635,0.447594027216986,-6.23786289599619,4.43589167791968e-10,2.19888950239598e-09,"mgp; 4-O-beta-D-mannosyl-D-glucose phosphorylase [EC:2.4.1.281]"
"K16213",20.5845129537569,-4.26200333387025,1.11373867068531,-3.82675348001318,0.00012984443423736,0.000361268439264563,"cbe, mbe; cellobiose epimerase [EC:5.1.3.11]"
"K16248",60.1288226445255,-4.09253506944915,0.963568315211327,-4.24727028155921,2.16390851363092e-05,6.54688708348348e-05,"gutA, gutP; probable glucitol transport protein GutA"
"K16264",359.447365981423,1.44948664872096,0.288953675465616,5.01632881597814,5.26681599610338e-07,1.99984951076905e-06,"czcD, zitB; cobalt-zinc-cadmium efflux system protein"
"K16323",4.18471599440234,-4.61044369953177,1.43010654318879,-3.22384630815799,0.00126481262462416,0.00314236342266075,"yxjA, nupG; purine nucleoside transport protein"
"K16328",15.5496776631726,-6.50308333392338,1.20169400409434,-5.41159672243222,6.24652392115526e-08,2.55898031247327e-07,"psuK; pseudouridine kinase [EC:2.7.1.83]"
"K16345",94.0809333084632,-2.23065049082167,0.514152626662826,-4.33849867752304,1.43459348043507e-05,4.4274155406592e-05,"xanP; xanthine permease XanP"
"K16363",98.9437666125061,-2.68883645455729,0.420519099030351,-6.39408878397512,1.61507570480479e-10,8.29298452133386e-10,"lpxC-fabZ; UDP-3-O-[3-hydroxymyristoyl] N-acetylglucosamine deacetylase / 3-hydroxyacyl-[acyl-carrier-protein] dehydratase [EC:3.5.1.108 4.2.1.59]"
"K16509",1810.64099683346,6.42095701924504,0.46871855366491,13.6989606428838,1.02987937995057e-42,1.85199954299336e-41,"spxA; regulatory protein spx"
"K16511",361.250432658264,1.13850148061384,0.251481798640502,4.52717249028964,5.97781447351296e-06,1.92048270092597e-05,"mecA1_2; adapter protein MecA 1/2"
"K16698",17.0028135603119,-3.5916258590661,0.990382004752208,-3.6265055724278,0.000287282622611119,0.000777947858100774,"tuaG; teichuronic acid biosynthesis glycosyltransferase TuaG [EC:2.4.-.-]"
"K16785",807.246537463949,0.658699259854612,0.221868076762109,2.96887803539615,0.00298889202839829,0.00695566245712408,"ecfT; energy-coupling factor transport system permease protein"
"K16788",256.948042086192,7.81467680462886,0.335964018862378,23.2604575665289,1.11493598898718e-119,2.43760215697513e-117,"niaX; niacin transporter"
"K16789",364.577504971122,1.09831589626235,0.245046673957805,4.48206816490588,7.39231220358854e-06,2.3530777696327e-05,"thiT; thiamine transporter"
"K16849",3.67170389905909,-4.4198631370057,1.34274216889664,-3.29166927157549,0.000995946602734382,0.00253192300352425,"uxaA1; altronate dehydratase small subunit [EC:4.2.1.7]"
"K16850",3.44339222587593,-4.32721942533302,1.37874145739694,-3.13852854871195,0.0016979839388158,0.00416131285064357,"uxaA2; altronate dehydratase large subunit [EC:4.2.1.7]"
"K16881",5.70140197399211,-3.99299500465715,1.27607430406918,-3.12912421472964,0.00175328174192738,0.00429176921388705,"K16881; mannose-1-phosphate guanylyltransferase / phosphomannomutase [EC:2.7.7.13 5.4.2.8]"
"K16898",398.541633864902,0.725094936848405,0.185592356226024,3.90692241638092,9.34791521277552e-05,0.000263978516613661,"addA; ATP-dependent helicase/nuclease subunit A [EC:3.1.-.- 3.6.4.12]"
"K16899",371.744949828144,1.0160120727175,0.232664551244771,4.36685376986639,1.26049054772473e-05,3.92215560692774e-05,"addB; ATP-dependent helicase/nuclease subunit B [EC:3.1.-.- 3.6.4.12]"
